winrate,pf,trades,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,PF_eff
0.08333333333333333,0.0625,12,6994.T,1,1.0,2.0,0.6,0.05,0.05,0.045400021809458034
0.06666666666666667,0.08,15,6998.T,2,1.2,1.5,0.6,0.05,0.02,0.057074322266219925
0.5,999.0,2,7345.T,5,0.8,1.5,0.6,0.02,0.02,0.5325159914712154
0.1111111111111111,0.1032258064516129,36,7351.T,2,1.2,1.5,1.0,0.02,0.05,0.09988006396588486
0.0,0.0,1,7367.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.7333333333333333,2.933333333333333,15,7375.T,1,1.2,1.5,0.6,0.05,0.02,2.1973614072494665
0.10526315789473684,0.06666666666666667,38,7525.T,3,0.8,1.5,1.0,0.02,0.02,0.06264894017308416
0.5,0.5333333333333333,4,7692.T,1,0.8,1.5,0.6,0.02,0.02,0.5325159914712154
0.1111111111111111,0.075,18,7711.T,2,1.2,2.0,0.6,0.05,0.02,0.07492003198720512
0.15,0.11020408163265305,60,7735.T,1,1.2,2.0,1.0,0.05,0.05,0.10576945692311311
0.2857142857142857,0.5333333333333333,7,7985.T,3,1.2,1.5,0.6,0.02,0.02,0.3196162046908316
0.5294117647058824,0.5625,17,8065.T,5,1.0,2.0,0.6,0.02,0.05,0.5618252698920433
0.07692307692307693,0.05,65,8237.T,2,1.2,2.0,0.6,0.02,0.05,0.04994668799147008
0.4,0.41379310344827586,50,8267.T,3,1.2,2.0,0.6,0.05,0.02,0.39957350393176067
0.14285714285714285,0.09090909090909091,14,8783.T,1,1.0,2.0,0.6,0.05,0.02,0.08323337331733972
0.3333333333333333,0.39999999999999997,18,8995.T,1,1.2,1.5,0.8,0.02,0.02,0.3995202558635394
0.0,0.0,2,9127.T,2,1.2,1.5,0.6,0.02,0.02,0.0
0.14285714285714285,0.09999999999999999,7,9215.T,3,1.2,2.0,0.6,0.02,0.05,0.09989337598294017
0.3076923076923077,0.35555555555555557,52,9227.T,1,1.2,1.5,0.6,0.05,0.05,0.35512911632314625
0.45454545454545453,0.6666666666666666,11,9369.T,5,1.2,1.5,0.8,0.05,0.02,0.6658670931058992
1.0,999.0,1,9704.T,1,0.8,1.5,1.0,0.02,0.02,
