winrate,pf,trades,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,PF_eff
0.06779661016949153,0.047058823529411764,59,6501.T,3,1.2,2.0,0.6,0.02,0.02,0.04358983679255571
0.016666666666666666,0.013793103448275862,60,6503.T,1,1.2,1.5,0.6,0.05,0.02,0.013543059520797948
0.3684210526315789,0.36,57,6506.T,5,1.2,2.0,1.0,0.05,0.02,0.34962681594029055
0.11764705882352941,0.11428571428571428,68,6525.T,2,1.2,1.5,1.0,0.05,0.05,0.10653873489694386
0.38636363636363635,0.523076923076923,44,6526.T,2,1.2,1.5,0.6,0.05,0.02,0.5030995814577904
0.2,0.15789473684210525,50,6594.T,3,1.2,2.0,0.6,0.05,0.05,0.14984006397441024
0.16666666666666666,0.125,60,6701.T,5,1.2,2.0,0.6,0.02,0.05,0.11987205117952819
0.17647058823529413,0.17560975609756097,51,6702.T,1,1.2,1.5,0.6,0.02,0.02,0.1712229667986598
0.4857142857142857,0.6375,35,6723.T,5,1.2,2.0,1.0,0.02,0.05,0.5660624639033277
0.16666666666666666,0.12244897959183673,60,6752.T,5,1.2,2.0,0.6,0.02,0.05,0.11987205117952819
0.2682926829268293,0.22,41,6758.T,5,1.2,2.0,0.6,0.05,0.05,0.21976542716246839
0.2413793103448276,0.20487804878048782,58,6762.T,5,1.2,2.0,1.0,0.02,0.05,0.19070553596743123
0.4883720930232558,0.7,43,6857.T,3,1.2,2.0,0.6,0.02,0.02,0.5721166079022936
0.22727272727272727,0.19148936170212766,66,6920.T,2,1.2,2.0,0.8,0.05,0.05,0.1762824282051885
0.15254237288135594,0.144,59,6954.T,1,1.2,1.5,0.6,0.02,0.02,0.14382729211087422
0.18181818181818182,0.13636363636363635,55,6981.T,5,1.2,2.0,0.6,0.02,0.05,0.13319116797725356
0.3488372093023256,0.32142857142857145,43,7011.T,1,1.2,2.0,0.6,0.05,0.05,0.3210858513737362
0.10204081632653061,0.09090909090909091,49,7012.T,1,1.2,1.5,0.8,0.02,0.02,0.09080005815080444
0.1568627450980392,0.11162790697674418,51,7013.T,2,1.2,2.0,0.8,0.05,0.05,0.11150888481816575
0.1590909090909091,0.11351351351351352,44,7182.T,5,1.2,2.0,1.0,0.05,0.05,0.11339248084549965
0.2549019607843137,0.2736842105263158,51,7201.T,3,1.2,1.5,1.0,0.05,0.05,0.2733559645382112
0.3488372093023256,0.32142857142857145,43,7203.T,2,1.2,2.0,0.6,0.02,0.05,0.3210858513737362
0.39655172413793105,0.4058823529411764,58,7261.T,3,1.2,2.0,1.0,0.02,0.02,0.3938653110184498
0.4878048780487805,0.5714285714285714,41,7267.T,5,1.2,2.0,1.0,0.05,0.05,0.5708192913310867
0.14634146341463414,0.10588235294117646,41,7453.T,5,1.2,2.0,1.0,0.05,0.05,0.10274747243959559
0.5111111111111111,0.8761904761904761,45,7532.T,1,1.2,1.5,1.0,0.05,0.02,0.8353605349874005
0.1111111111111111,0.075,18,7711.T,2,1.2,2.0,0.6,0.05,0.02,0.07492003198720512
0.15,0.11020408163265305,60,7735.T,1,1.2,2.0,1.0,0.05,0.05,0.10576945692311311
0.391304347826087,0.5538461538461538,46,7794.T,1,1.2,1.5,1.0,0.05,0.05,0.5136689003959793
0.2608695652173913,0.21818181818181817,46,8002.T,5,1.2,2.0,1.0,0.05,0.02,0.21153891384622622
0.2619047619047619,0.24444444444444444,42,8035.T,1,1.2,2.0,0.6,0.05,0.05,0.21267621983464682
0.2033898305084746,0.20425531914893616,59,8058.T,5,1.2,1.5,1.0,0.05,0.02,0.20401034341967975
0.46808510638297873,0.5739130434782609,47,8136.T,5,1.2,2.0,0.6,0.05,0.05,0.5274370251899241
0.125,0.11428571428571428,64,8233.T,5,1.2,1.5,1.0,0.02,0.02,0.11414864453243985
0.4,0.41379310344827586,50,8267.T,3,1.2,2.0,0.6,0.05,0.02,0.39957350393176067
0.26229508196721313,0.21818181818181817,61,8306.T,2,1.2,2.0,0.6,0.02,0.02,0.2131058687636057
0.19672131147540983,0.14693877551020407,61,8308.T,3,1.2,2.0,0.8,0.05,0.05,0.14678210348513657
0.20634920634920634,0.16595744680851063,63,8316.T,5,1.2,2.0,0.6,0.02,0.02,0.15583366653338665
0.21212121212121213,0.16470588235294117,66,8411.T,5,1.2,2.0,0.6,0.02,0.02,0.1613662227416726
0.3191489361702128,0.28125,47,8473.T,2,1.2,2.0,0.6,0.05,0.05,0.28095011995201924
0.3488372093023256,0.32142857142857145,43,8697.T,1,1.2,2.0,0.6,0.05,0.02,0.3210858513737362
0.28125,0.24545454545454543,64,8729.T,5,1.2,2.0,0.6,0.05,0.02,0.23453227404690297
0.32558139534883723,0.3,43,8766.T,5,1.2,2.0,1.0,0.02,0.05,0.28934633043334396
0.3076923076923077,0.35555555555555557,52,9227.T,1,1.2,1.5,0.6,0.05,0.05,0.35512911632314625
0.45,1.3499999999999999,20,9432.T,2,1.2,2.0,1.0,0.05,0.02,0.49038566391625166
0.3157894736842105,0.3692307692307692,38,9433.T,1,1.2,1.5,0.6,0.05,0.05,0.36878792848942105
0.13636363636363635,0.09999999999999999,66,9501.T,2,1.2,2.0,1.0,0.05,0.02,0.09463582987857488
0.3269230769230769,0.38857142857142857,52,9843.T,2,1.2,1.5,0.8,0.02,0.05,0.3881053914102955
0.07692307692307693,0.06808510638297872,52,9984.T,3,1.2,1.5,1.0,0.05,0.05,0.06658670931058991
