code,ATR_n_BACK,TPk_BACK,SLk_BACK,J_th_BACK,dJ_th_BACK,vEMA_th_BACK,winrate_BACK,pf_BACK,trades_BACK,PF_eff_BACK,winrate_FWD,pf_FWD,trades_FWD,ATR_n_FWD,TPk_FWD,SLk_FWD,J_th_FWD,dJ_th_FWD,vEMA_th_FWD,PF_eff_FWD
3697.T,3,1.2,2.0,0.8,0.05,0.05,0.3055555555555556,0.27123287671232876,108,0.2637185125949621,0.2413793103448276,0.19534883720930232,58,3,1.2,2.0,0.8,0.05,0.05,0.19070553596743123
3905.T,5,1.2,2.0,0.8,0.02,0.02,0.2524271844660194,0.20259740259740258,103,0.20238138510829434,0.3695652173913043,0.36428571428571427,46,5,1.2,2.0,0.8,0.02,0.02,0.35134911552620335
4063.T,3,1.2,2.0,0.8,0.05,0.05,0.36082474226804123,0.3442622950819672,97,0.3383485315551199,0.46938775510204084,0.5519999999999999,49,3,1.2,2.0,0.8,0.05,0.05,0.5302033032940672
4088.T,3,1.2,2.0,0.6,0.02,0.02,0.45588235294117646,0.5027027027027027,68,0.5021667008872127,0.234375,0.1875,64,3,1.2,2.0,0.6,0.02,0.02,0.1834776293564207
4188.T,3,1.2,2.0,0.8,0.02,0.05,0.2222222222222222,0.17142857142857143,126,0.171245787399326,0.40384615384615385,0.4064516129032258,52,3,1.2,2.0,0.8,0.02,0.05,0.40601823786614394
4385.T,5,1.2,1.5,1.0,0.02,0.05,0.42391304347826086,0.5886792452830188,92,0.5879732067425676,0.22033898305084745,0.22608695652173913,59,5,1.2,1.5,1.0,0.02,0.05,0.22581579679243535
4446.T,2,1.2,2.0,0.8,0.05,0.05,0.24390243902439024,0.1956521739130435,123,0.1933420180314971,0.40816326530612246,0.41379310344827586,49,2,1.2,2.0,0.8,0.05,0.05,0.41335190061906274
4503.T,5,1.2,1.5,1.0,0.02,0.05,0.2761904761904762,0.3093333333333333,105,0.3048970373695433,0.1956521739130435,0.19999999999999998,46,5,1.2,1.5,1.0,0.02,0.05,0.19436120555523542
4506.T,3,1.2,1.5,1.0,0.02,0.02,0.1875,0.1846153846153846,128,0.18439396424471052,0.15384615384615385,0.14545454545454545,65,3,1.2,1.5,1.0,0.02,0.02,0.14528009304128708
4568.T,5,1.2,2.0,0.6,0.05,0.02,0.2796610169491525,0.2357142857142857,118,0.23269280523084884,0.36507936507936506,0.345,63,5,1.2,2.0,0.6,0.05,0.02,0.3446321471411436
4571.T,1,1.2,1.5,0.6,0.02,0.05,0.28378378378378377,0.3230769230769231,74,0.31660095747676714,0.15384615384615385,0.14545454545454545,13,1,1.2,1.5,0.6,0.02,0.05,0.14528009304128708
4689.T,2,1.2,1.5,1.0,0.02,0.05,0.37719298245614036,0.48450704225352115,114,0.4839259437220338,0.41379310344827586,0.5818181818181818,58,2,1.2,1.5,1.0,0.02,0.05,0.5640285965132321
4755.T,3,1.2,2.0,1.0,0.05,0.02,0.3629032258064516,0.36,124,0.34140774070118796,0.2857142857142857,0.2511627906976744,63,3,1.2,2.0,1.0,0.05,0.02,0.2397441023590564
5016.T,3,1.2,1.5,0.6,0.02,0.02,0.26785714285714285,0.2926829268292683,112,0.29233189453429714,0.28,0.3393939393939394,50,3,1.2,1.5,0.6,0.02,0.02,0.31073797678275294
5020.T,3,1.2,1.5,0.8,0.02,0.05,0.18461538461538463,0.1811320754716981,130,0.18091483284386695,0.18867924528301888,0.18604651162790697,53,3,1.2,1.5,0.8,0.02,0.05,0.1858233748202509
5108.T,2,1.2,2.0,1.0,0.05,0.05,0.41284403669724773,0.43548387096774194,109,0.4214251799280288,0.30434782608695654,0.28,46,2,1.2,2.0,1.0,0.05,0.05,0.262220111955218
5246.T,1,1.2,1.5,1.0,0.05,0.02,0.17543859649122806,0.1702127659574468,57,0.17000861951639978,0.05454545454545454,0.04705882352941176,55,1,1.2,1.5,1.0,0.05,0.02,0.04609849106117763
5401.T,3,1.2,1.5,0.6,0.05,0.05,0.2815533980582524,0.3135135135135135,103,0.3131374978389904,0.5333333333333333,0.9142857142857143,30,3,1.2,1.5,0.6,0.05,0.05,0.9131891562595188
5595.T,1,1.2,2.0,0.6,0.05,0.02,0.22807017543859648,0.18139534883720929,114,0.17708371196975758,0.24,0.19999999999999998,50,1,1.2,2.0,0.6,0.05,0.02,0.18927165975714977
5713.T,3,1.2,1.5,1.0,0.02,0.02,0.2627118644067797,0.28505747126436776,118,0.2847155846383845,0.45454545454545453,0.6666666666666666,66,3,1.2,1.5,1.0,0.02,0.02,0.6658670931058992
5724.T,1,1.2,2.0,1.0,0.05,0.05,0.4807692307692308,0.5769230769230769,52,0.5549631999052232,0.3114754098360656,0.2780487804878049,61,1,1.2,2.0,1.0,0.05,0.05,0.2711391633822662
5801.T,2,1.2,2.0,0.6,0.02,0.02,0.21739130434782608,0.17045454545454544,115,0.16648895997156693,0.15942028985507245,0.11578947368421053,69,2,1.2,2.0,0.6,0.02,0.02,0.11367177267024224
5802.T,5,1.2,2.0,0.8,0.05,0.05,0.3132530120481928,0.2736842105263158,83,0.2733923974269941,0.13725490196078433,0.09545454545454546,51,5,1.2,2.0,0.8,0.05,0.05,0.0953527679837156
5803.T,1,1.2,2.0,0.6,0.05,0.02,0.4148936170212766,0.4333333333333333,94,0.42500090872741814,0.15942028985507245,0.12,69,1,1.2,2.0,0.6,0.05,0.02,0.11367177267024224
6098.T,5,1.2,2.0,1.0,0.05,0.05,0.4567901234567901,0.5045454545454545,81,0.5040074879139254,0.06349206349206349,0.042105263157894736,63,5,1.2,2.0,1.0,0.05,0.05,0.040634593620179044
6146.T,5,1.2,1.5,0.6,0.05,0.02,0.2222222222222222,0.23414634146341462,108,0.2282972890648797,0.2807017543859649,0.35555555555555557,57,5,1.2,1.5,0.6,0.05,0.02,0.3118206875032503
6315.T,3,1.2,1.5,0.8,0.02,0.02,0.183206106870229,0.18285714285714283,131,0.1792240400135504,0.36363636363636365,0.45714285714285713,44,3,1.2,1.5,0.8,0.02,0.02,0.4565945781297594
6323.T,2,1.2,2.0,1.0,0.02,0.02,0.3220338983050847,0.304,118,0.28469612155137947,0.5094339622641509,0.6230769230769231,53,2,1.2,2.0,1.0,0.02,0.02,0.6224125734321656
6326.T,3,1.2,1.5,0.6,0.02,0.05,0.23931623931623933,0.2545454545454546,117,0.2513835317793058,0.05063291139240506,0.04324324324324324,79,3,1.2,1.5,0.6,0.02,0.05,0.04261549395877755
6330.T,2,1.2,1.5,0.6,0.02,0.05,0.23387096774193547,0.24421052631578946,124,0.24391762989563462,0.5192307692307693,0.9818181818181818,52,2,1.2,1.5,0.6,0.02,0.05,0.8629637526652453
6361.T,3,1.2,2.0,0.6,0.02,0.05,0.42727272727272725,0.4476190476190476,110,0.44714177820935125,0.6111111111111112,0.9428571428571428,36,3,1.2,2.0,0.6,0.02,0.05,0.9418518306962932
6501.T,3,1.2,2.0,0.6,0.02,0.02,0.23308270676691728,0.18415841584158413,133,0.18215850914536147,0.06779661016949153,0.047058823529411764,59,3,1.2,2.0,0.6,0.02,0.02,0.04358983679255571
6503.T,1,1.2,1.5,0.6,0.05,0.02,0.1694915254237288,0.16842105263157894,118,0.1630694921891998,0.016666666666666666,0.013793103448275862,60,1,1.2,1.5,0.6,0.05,0.02,0.013543059520797948
6506.T,5,1.2,2.0,1.0,0.05,0.02,0.3252032520325203,0.2962962962962963,123,0.2888483160952487,0.3684210526315789,0.36,57,5,1.2,2.0,1.0,0.05,0.02,0.34962681594029055
6525.T,2,1.2,1.5,1.0,0.05,0.05,0.2857142857142857,0.32,112,0.3196162046908316,0.11764705882352941,0.11428571428571428,68,2,1.2,1.5,1.0,0.05,0.05,0.10653873489694386
6526.T,2,1.2,1.5,0.6,0.05,0.02,0.22727272727272727,0.24242424242424243,132,0.23501191521384673,0.38636363636363635,0.523076923076923,44,2,1.2,1.5,0.6,0.05,0.02,0.5030995814577904
6594.T,3,1.2,2.0,0.6,0.05,0.05,0.28440366972477066,0.24799999999999997,109,0.2382072811900881,0.2,0.15789473684210525,50,3,1.2,2.0,0.6,0.05,0.05,0.14984006397441024
6701.T,5,1.2,2.0,0.6,0.02,0.05,0.36792452830188677,0.36,106,0.348881342985194,0.16666666666666666,0.125,60,5,1.2,2.0,0.6,0.02,0.05,0.11987205117952819
6702.T,1,1.2,1.5,0.6,0.02,0.02,0.2403846153846154,0.2564102564102564,104,0.2528609214326199,0.17647058823529413,0.17560975609756097,51,1,1.2,1.5,0.6,0.02,0.02,0.1712229667986598
6723.T,5,1.2,2.0,1.0,0.02,0.05,0.46464646464646464,0.5307692307692308,99,0.5201994673828582,0.4857142857142857,0.6375,35,5,1.2,2.0,1.0,0.02,0.05,0.5660624639033277
6752.T,5,1.2,2.0,0.6,0.02,0.05,0.42574257425742573,0.46071428571428574,101,0.44435329316549244,0.16666666666666666,0.12244897959183673,60,5,1.2,2.0,0.6,0.02,0.05,0.11987205117952819
6758.T,5,1.2,2.0,0.6,0.05,0.05,0.1836734693877551,0.13499999999999998,98,0.13485605757696922,0.2682926829268293,0.22,41,5,1.2,2.0,0.6,0.05,0.05,0.21976542716246839
6762.T,5,1.2,2.0,1.0,0.02,0.05,0.3617021276595745,0.36428571428571427,94,0.33963747834199653,0.2413793103448276,0.20487804878048782,58,5,1.2,2.0,1.0,0.02,0.05,0.19070553596743123
6857.T,3,1.2,2.0,0.6,0.02,0.02,0.4166666666666667,0.4576271186440678,108,0.4281144684983151,0.4883720930232558,0.7,43,3,1.2,2.0,0.6,0.02,0.02,0.5721166079022936
6920.T,2,1.2,2.0,0.8,0.05,0.05,0.3867924528301887,0.3904761904761904,106,0.37805800756620433,0.22727272727272727,0.19148936170212766,66,2,1.2,2.0,0.8,0.05,0.05,0.1762824282051885
6954.T,1,1.2,1.5,0.6,0.02,0.02,0.23728813559322035,0.251685393258427,118,0.24859038142620238,0.15254237288135594,0.144,59,1,1.2,1.5,0.6,0.02,0.02,0.14382729211087422
6981.T,5,1.2,2.0,0.6,0.02,0.05,0.33653846153846156,0.31343283582089554,104,0.30402331820894835,0.18181818181818182,0.13636363636363635,55,5,1.2,2.0,0.6,0.02,0.05,0.13319116797725356
7011.T,1,1.2,2.0,0.6,0.05,0.05,0.29292929292929293,0.25217391304347825,99,0.2483063917290227,0.3488372093023256,0.32142857142857145,43,1,1.2,2.0,0.6,0.05,0.05,0.3210858513737362
7012.T,1,1.2,1.5,0.8,0.02,0.02,0.18253968253968253,0.1786407766990291,126,0.17842652203614381,0.10204081632653061,0.09090909090909091,49,1,1.2,1.5,0.8,0.02,0.02,0.09080005815080444
7013.T,2,1.2,2.0,0.8,0.05,0.05,0.3431372549019608,0.3387096774193548,102,0.31309864114055874,0.1568627450980392,0.11162790697674418,51,2,1.2,2.0,0.8,0.05,0.05,0.11150888481816575
7182.T,5,1.2,2.0,1.0,0.05,0.05,0.3368421052631579,0.32,95,0.30443695537657955,0.1590909090909091,0.11351351351351352,44,5,1.2,2.0,1.0,0.05,0.05,0.11339248084549965
7201.T,3,1.2,1.5,1.0,0.05,0.05,0.3157894736842105,0.37333333333333335,133,0.36878792848942105,0.2549019607843137,0.2736842105263158,51,3,1.2,1.5,1.0,0.05,0.05,0.2733559645382112
7203.T,2,1.2,2.0,0.6,0.02,0.05,0.4406779661016949,0.4727272727272727,118,0.4722232319193535,0.3488372093023256,0.32142857142857145,43,2,1.2,2.0,0.6,0.02,0.05,0.3210858513737362
7261.T,3,1.2,2.0,1.0,0.02,0.02,0.25,0.20727272727272728,152,0.19978675196588033,0.39655172413793105,0.4058823529411764,58,3,1.2,2.0,1.0,0.02,0.02,0.3938653110184498
7267.T,5,1.2,2.0,1.0,0.05,0.05,0.5125,0.6833333333333332,80,0.6300966792770071,0.4878048780487805,0.5714285714285714,41,5,1.2,2.0,1.0,0.05,0.05,0.5708192913310867
7453.T,5,1.2,2.0,1.0,0.05,0.05,0.48717948717948717,0.5700000000000001,78,0.5693922431027589,0.14634146341463414,0.10588235294117646,41,5,1.2,2.0,1.0,0.05,0.05,0.10274747243959559
7532.T,1,1.2,1.5,1.0,0.05,0.02,0.37,0.4774193548387097,100,0.46927776085558603,0.5111111111111111,0.8761904761904761,45,1,1.2,1.5,1.0,0.05,0.02,0.8353605349874005
7711.T,2,1.2,2.0,0.6,0.05,0.02,0.3904761904761905,0.38437499999999997,105,0.3839651639344262,0.1111111111111111,0.075,18,2,1.2,2.0,0.6,0.05,0.02,0.07492003198720512
7735.T,1,1.2,2.0,1.0,0.05,0.05,0.330188679245283,0.3088235294117647,106,0.2954592810763019,0.15,0.11020408163265305,60,1,1.2,2.0,1.0,0.05,0.05,0.10576945692311311
7794.T,1,1.2,1.5,1.0,0.05,0.05,0.5454545454545454,1.0285714285714285,33,0.9588486140724946,0.391304347826087,0.5538461538461538,46,1,1.2,1.5,1.0,0.05,0.05,0.5136689003959793
8002.T,5,1.2,2.0,1.0,0.05,0.02,0.4322033898305085,0.4567164179104477,118,0.45622944851909986,0.2608695652173913,0.21818181818181817,46,5,1.2,2.0,1.0,0.05,0.02,0.21153891384622622
8035.T,1,1.2,2.0,0.6,0.05,0.05,0.3,0.264,110,0.256868681098989,0.2619047619047619,0.24444444444444444,42,1,1.2,2.0,0.6,0.05,0.05,0.21267621983464682
8058.T,5,1.2,1.5,1.0,0.05,0.02,0.39669421487603307,0.5260273972602739,121,0.525396500861641,0.2033898305084746,0.20425531914893616,59,5,1.2,1.5,1.0,0.05,0.02,0.20401034341967975
8136.T,5,1.2,2.0,0.6,0.05,0.05,0.37362637362637363,0.38490566037735846,91,0.35751313509683846,0.46808510638297873,0.5739130434782609,47,5,1.2,2.0,0.6,0.05,0.05,0.5274370251899241
8233.T,5,1.2,1.5,1.0,0.02,0.02,0.24369747899159663,0.2606741573033708,119,0.257468609334281,0.125,0.11428571428571428,64,5,1.2,1.5,1.0,0.02,0.02,0.11414864453243985
8267.T,3,1.2,2.0,0.6,0.05,0.02,0.18604651162790697,0.13980582524271842,129,0.1369966299194608,0.4,0.41379310344827586,50,3,1.2,2.0,0.6,0.05,0.02,0.39957350393176067
8306.T,2,1.2,2.0,0.6,0.02,0.02,0.2900763358778626,0.24782608695652175,131,0.24489988950656297,0.26229508196721313,0.21818181818181817,61,2,1.2,2.0,0.6,0.02,0.02,0.2131058687636057
8308.T,3,1.2,2.0,0.8,0.05,0.05,0.33663366336633666,0.31875,101,0.3041529656793999,0.19672131147540983,0.14693877551020407,61,3,1.2,2.0,0.8,0.05,0.05,0.14678210348513657
8316.T,5,1.2,2.0,0.6,0.02,0.02,0.28346456692913385,0.23736263736263735,127,0.23710955178368215,0.20634920634920634,0.16595744680851063,63,5,1.2,2.0,0.6,0.02,0.02,0.15583366653338665
8411.T,5,1.2,2.0,0.6,0.02,0.02,0.3088235294117647,0.2680851063829787,136,0.26779926327341413,0.21212121212121213,0.16470588235294117,66,5,1.2,2.0,0.6,0.02,0.02,0.1613662227416726
8473.T,2,1.2,2.0,0.6,0.05,0.05,0.104,0.07090909090909091,125,0.06956860113097618,0.3191489361702128,0.28125,47,2,1.2,2.0,0.6,0.05,0.05,0.28095011995201924
8697.T,1,1.2,2.0,0.6,0.05,0.02,0.26804123711340205,0.22941176470588234,97,0.21948403737096708,0.3488372093023256,0.32142857142857145,43,1,1.2,2.0,0.6,0.05,0.02,0.3210858513737362
8729.T,5,1.2,2.0,0.6,0.05,0.02,0.4270833333333333,0.46415094339622637,96,0.446795827123696,0.28125,0.24545454545454543,64,5,1.2,2.0,0.6,0.05,0.02,0.23453227404690297
8766.T,5,1.2,2.0,1.0,0.02,0.05,0.4158415841584158,0.43448275862068964,101,0.42666323301187997,0.32558139534883723,0.3,43,5,1.2,2.0,1.0,0.02,0.05,0.28934633043334396
9227.T,1,1.2,1.5,0.6,0.05,0.05,0.21875,0.224,64,0.22373134328358213,0.3076923076923077,0.35555555555555557,52,1,1.2,1.5,0.6,0.05,0.05,0.35512911632314625
9432.T,2,1.2,2.0,1.0,0.05,0.02,0.6885245901639344,1.8,61,1.3249016183000484,0.45,1.3499999999999999,20,2,1.2,2.0,1.0,0.05,0.02,0.49038566391625166
9433.T,1,1.2,1.5,0.6,0.05,0.05,0.3333333333333333,0.4,90,0.3995202558635394,0.3157894736842105,0.3692307692307692,38,1,1.2,1.5,0.6,0.05,0.05,0.36878792848942105
9501.T,2,1.2,2.0,1.0,0.05,0.02,0.2746478873239437,0.23399999999999999,142,0.22694223281561168,0.13636363636363635,0.09999999999999999,66,2,1.2,2.0,1.0,0.05,0.02,0.09463582987857488
9843.T,2,1.2,1.5,0.8,0.02,0.05,0.38016528925619836,0.49729729729729727,121,0.4900781805259418,0.3269230769230769,0.38857142857142857,52,2,1.2,1.5,0.8,0.02,0.05,0.3881053914102955
9984.T,3,1.2,1.5,1.0,0.05,0.05,0.323943661971831,0.39999999999999997,71,0.38287357853589205,0.07692307692307693,0.06808510638297872,52,3,1.2,1.5,1.0,0.05,0.05,0.06658670931058991
