code,mode,signal_mode,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
2503.T,coarse,full,4,0.5,999.0,1.1982414068745006,0.09920000000000007,0,2
2670.T,coarse,full,3,1.0,999.0,999.0,1.1992,0,2
2726.T,coarse,full,17,0.23529411764705882,0.3333333333333333,0.23055393227324458,-1.1772705882352938,0,2
2768.T,coarse,full,5,0.4,1.5,0.9986677324806824,-0.0007999999999998009,0,2
276A.T,coarse,full,4,0.25,1.2,0.3994138022915002,-0.4507999999999999,0,2
2801.T,coarse,full,4,0.0,0.0,0.0,-1.0008,0,2
2802.T,coarse,full,7,0.5714285714285714,2.0,1.9973354649613644,0.4277714285714286,1,2
285A.T,coarse,full,20,0.0,0.0,0.0,-2.0008,0,2
2897.T,coarse,full,4,0.25,0.39999999999999997,0.3994138022915002,-0.4507999999999999,0,2
290A.T,coarse,full,5,0.6,4.5,2.2470023980815346,0.4992,1,2
2914.T,coarse,full,17,0.5882352941176471,1.4285714285714286,1.427048431312824,0.2639058823529413,1,2
3038.T,coarse,full,14,0.07142857142857142,0.125,0.11523089220930949,-0.8222285714285713,0,2
3064.T,coarse,full,5,0.8,4.0,3.9957356076759076,0.8992000000000002,0,2
3086.T,coarse,full,2,0.0,0.0,0.0,-1.0008,0,2
3092.T,coarse,full,5,0.0,0.0,0.0,-1.0008,0,2
3099.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
314A.T,coarse,full,3,0.0,0.0,0.0,-1.0008,0,2
3349.T,coarse,full,4,0.0,0.0,0.0,-1.0008,0,2
3350.T,coarse,full,9,0.4444444444444444,1.5,1.1984012789768186,0.11031111111111114,1,2
3382.T,coarse,full,26,0.07692307692307693,0.13636363636363635,0.12483346656008527,-0.8084923076923076,0,2
3405.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
3436.T,coarse,full,22,0.09090909090909091,0.15,0.14980015987210235,-0.7735272727272726,0,2
3563.T,coarse,full,15,0.8,3.0,2.99720111955218,0.7992000000000004,2,2
3635.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
3647.T,coarse,full,1,0.0,0.0,0.0,-1.0008,0,2
3687.T,coarse,full,3,0.0,0.0,0.0,-1.0008,0,2
3692.T,coarse,full,19,0.3684210526315789,0.7,0.5827114427860697,-0.3955368421052631,0,2
3697.T,coarse,full,6,0.6666666666666666,3.0,2.9960031974420467,0.6658666666666667,0,2
3905.T,coarse,full,8,0.5,2.0,1.4980015987210233,0.2492000000000001,0,2
4004.T,coarse,full,5,0.8,999.0,3.9957356076759076,0.8992000000000002,0,2
4005.T,coarse,full,7,0.14285714285714285,0.25,0.24966693312017055,-0.6436571428571428,0,2
402A.T,coarse,full,6,0.5,2.25,1.4980015987210233,0.2492000000000001,0,2
4062.T,coarse,full,28,0.21428571428571427,0.42857142857142855,0.4085458905602791,-0.46508571428571416,0,2
4063.T,coarse,full,28,0.14285714285714285,0.16666666666666666,0.12488337998134079,-1.5008,0,2
4088.T,coarse,full,10,0.0,0.0,0.0,-1.0008,0,2
4182.T,coarse,full,4,0.0,0.0,0.0,-1.0008,0,2
4188.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
4204.T,coarse,full,3,0.6666666666666666,1.5999999999999999,1.5980810234541576,0.2991999999999999,0,2
423A.T,coarse,full,5,0.2,0.6,0.2995603517186251,-0.5608,0,2
4307.T,coarse,full,5,0.8,6.0,5.992006394884095,0.9992000000000003,1,2
4385.T,coarse,full,14,0.21428571428571427,0.3,0.2724365187051755,-0.8579428571428569,0,2
4446.T,coarse,full,7,0.7142857142857143,2.5,2.497334754797442,0.642057142857143,0,2
4452.T,coarse,full,9,0.1111111111111111,0.25,0.18725019984012792,-0.723022222222222,0,2
4502.T,coarse,full,24,0.25,0.5294117647058824,0.49933386624034115,-0.3757999999999999,1,2
4503.T,coarse,full,25,0.28,0.6176470588235294,0.5825561772803981,-0.30079999999999985,1,2
4506.T,coarse,full,11,0.5454545454545454,1.44,1.4378896882494003,0.19919999999999993,1,2
4507.T,coarse,full,4,0.5,999.0,0.9989339019189767,-0.0007999999999999119,0,2
4519.T,coarse,full,7,0.8571428571428571,9.0,8.988009592326136,1.1420571428571429,0,2
4523.T,coarse,full,5,0.0,0.0,0.0,-1.0008,0,2
4528.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
4543.T,coarse,full,13,0.15384615384615385,0.2222222222222222,0.1816243458034503,-1.0392615384615382,0,2
4568.T,coarse,full,19,0.2631578947368421,0.35714285714285715,0.3567621078282059,-0.7113263157894738,0,2
4571.T,coarse,full,10,0.1,0.1875,0.1664446220801137,-0.7507999999999999,0,2
4578.T,coarse,full,10,0.2,0.3333333333333333,0.2497334754797442,-0.9007999999999998,0,2
4588.T,coarse,full,9,0.7777777777777778,5.6000000000000005,2.7966417910447765,0.5992000000000001,1,2
4592.T,coarse,full,5,0.6,1.125,1.1239504198320671,0.09919999999999995,0,2
4612.T,coarse,full,2,1.0,999.0,999.0,1.4992,0,2
4661.T,coarse,full,13,0.5384615384615384,1.75,1.7476685318411938,0.3453538461538462,1,2
4680.T,coarse,full,5,0.4,999.0,0.5326936744847194,-0.4207999999999999,0,2
4689.T,coarse,full,3,0.0,0.0,0.0,-1.0008,0,2
4704.T,coarse,full,10,0.3,0.75,0.6420006851661529,-0.25079999999999986,1,2
4751.T,coarse,full,5,0.6,999.0,1.7973621103117507,0.31920000000000004,1,2
4755.T,coarse,full,20,0.25,0.625,0.49933386624034115,-0.3757999999999999,0,2
4814.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
4889.T,coarse,full,9,0.2222222222222222,0.6,0.171245787399326,-1.2896888888888887,0,2
4901.T,coarse,full,19,0.21052631578947367,0.2857142857142857,0.2663823738450604,-0.8692210526315789,0,2
4911.T,coarse,full,5,1.0,999.0,999.0,1.1992,1,2
5016.T,coarse,full,7,0.42857142857142855,1.125,1.1235011990407675,0.07062857142857148,0,2
5020.T,coarse,full,16,0.1875,0.3,0.23052320813514848,-0.9382999999999998,1,2
5076.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
5101.T,coarse,full,4,0.25,0.39999999999999997,0.3994138022915002,-0.4507999999999999,0,2
5108.T,coarse,full,7,0.42857142857142855,1.5,1.1235011990407675,0.07062857142857148,0,2
5246.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
5253.T,coarse,full,5,0.4,999.0,0.7988276045830005,-0.12079999999999985,0,2
5401.T,coarse,full,10,0.9,7.199999999999999,7.191364605543712,0.9292,1,2
5406.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
5411.T,coarse,full,4,0.5,3.0,1.4980015987210233,0.2492000000000001,0,2
5595.T,coarse,full,7,0.5714285714285714,4.8,1.5976552091660008,0.2563428571428572,1,2
5631.T,coarse,full,29,0.13793103448275862,0.21818181818181817,0.1917186250999201,-0.6973517241379309,0,2
5706.T,coarse,full,13,0.5384615384615384,2.1,1.7476685318411938,0.3453538461538462,1,2
5711.T,coarse,full,5,1.0,999.0,999.0,1.4992,1,2
5713.T,coarse,full,29,0.06896551724137931,0.12,0.11096308138674246,-0.8283862068965516,0,2
5724.T,coarse,full,2,0.0,0.0,0.0,-1.0008,0,2
5726.T,coarse,full,12,0.16666666666666666,0.4,0.19978678038379533,-1.0008,0,2
5801.T,coarse,full,26,0.23076923076923078,0.5294117647058824,0.4494004796163071,-0.42387692307692293,0,2
5802.T,coarse,full,27,0.07407407407407407,0.13043478260869565,0.11984012789768185,-0.8156148148148148,0,2
5803.T,coarse,full,25,0.24,0.5294117647058824,0.4730531364382179,-0.40079999999999993,0,2
5838.T,coarse,full,17,0.6470588235294118,1.65,1.3737171797947492,0.26390588235294143,1,2
6098.T,coarse,full,27,0.07407407407407407,0.08333333333333333,0.07991471215351813,-1.2785777777777776,0,2
6141.T,coarse,full,3,0.0,0.0,0.0,-1.0008,0,2
6146.T,coarse,full,24,0.16666666666666666,0.25,0.19978678038379533,-1.0008,0,2
6177.T,coarse,full,4,0.0,0.0,0.0,-1.0008,0,2
6178.T,coarse,full,18,0.16666666666666666,0.34615384615384615,0.29960031974420465,-0.5841333333333333,0,2
6232.T,coarse,full,8,0.125,0.5,0.21400022838871763,-0.6882999999999999,0,2
6268.T,coarse,full,6,0.16666666666666666,0.3,0.2396482813749001,-0.6341333333333333,0,2
6301.T,coarse,full,25,0.12,0.23684210526315788,0.20427294528013956,-0.7007999999999999,0,2
6315.T,coarse,full,22,0.13636363636363635,0.25,0.23652656821910895,-0.659890909090909,0,2
6323.T,coarse,full,25,0.04,0.0625,0.06241673328004265,-0.9007999999999998,0,2
6324.T,coarse,full,13,0.15384615384615385,0.3,0.21786207397718194,-0.6623384615384614,0,2
6326.T,coarse,full,9,0.2222222222222222,0.48,0.3423546876784287,-0.5119111111111111,0,2
6330.T,coarse,full,16,0.3125,0.8333333333333334,0.4540608645086257,-0.5633,0,2
6361.T,coarse,full,19,0.2631578947368421,0.38461538461538464,0.3567621078282059,-0.7113263157894738,0,2
6367.T,coarse,full,5,0.8,3.0,2.99720111955218,0.7992000000000004,0,2
6460.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
6471.T,coarse,full,3,0.3333333333333333,1.2,0.5991207034372502,-0.2674666666666667,0,2
6501.T,coarse,full,5,0.8,4.8,4.7929656274980035,0.7592000000000001,0,2
6503.T,coarse,full,24,0.16666666666666666,0.23529411764705882,0.19978678038379533,-1.0008,0,2
6506.T,coarse,full,21,0.19047619047619047,0.23076923076923078,0.1763059482089517,-1.3341333333333334,0,2
6525.T,coarse,full,5,0.6,1.5,1.498400852878465,0.2992,0,2
6526.T,coarse,full,25,0.04,0.05,0.0416222459132907,-1.3807999999999998,0,2
6532.T,coarse,full,10,0.6,1.5,1.1239504198320671,0.09919999999999995,0,2
6590.T,coarse,full,31,0.06451612903225806,0.10714285714285714,0.1033104550842085,-0.8395096774193549,0,2
6594.T,coarse,full,26,0.038461538461538464,0.0625,0.05992006394884094,-0.9046461538461538,0,2
6701.T,coarse,full,26,0.15384615384615385,0.2222222222222222,0.1816243458034503,-1.0392615384615382,0,2
6702.T,coarse,full,23,0.34782608695652173,0.5,0.3996268159402906,-0.7834086956521737,0,2
6723.T,coarse,full,12,0.6666666666666666,3.0,2.9960031974420467,0.6658666666666667,1,2
6752.T,coarse,full,11,0.9090909090909091,999.0,9.989339019189764,1.2264727272727272,2,2
6758.T,coarse,full,23,0.13043478260869565,0.25,0.2247002398081535,-0.6747130434782608,0,2
6762.T,coarse,full,9,0.6666666666666666,3.0,2.9960031974420467,0.6658666666666667,1,2
6814.T,coarse,full,7,0.5714285714285714,3.0,1.9973354649613644,0.4277714285714286,0,2
6857.T,coarse,full,26,0.15384615384615385,0.3333333333333333,0.2723639270401861,-0.6161846153846153,0,2
6861.T,coarse,full,11,0.6363636363636364,1.75,1.7481343283582091,0.40829090909090915,1,2
6869.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
6871.T,coarse,full,31,0.25806451612903225,0.36363636363636365,0.34745527023268746,-0.7266064516129033,0,2
6902.T,coarse,full,15,0.6,2.1599999999999997,1.7973621103117507,0.31920000000000004,1,2
6920.T,coarse,full,26,0.2692307692307692,0.65625,0.5518953258445876,-0.3277230769230769,0,2
6954.T,coarse,full,15,0.6666666666666666,3.3333333333333335,1.997867803837953,0.4992,1,2
6963.T,coarse,full,6,0.6666666666666666,3.0,2.9960031974420467,0.6658666666666667,0,2
6965.T,coarse,full,8,0.125,0.21428571428571427,0.21400022838871763,-0.6882999999999999,0,2
6971.T,coarse,full,7,0.5714285714285714,3.0,1.9973354649613644,0.4277714285714286,1,2
6976.T,coarse,full,7,0.0,0.0,0.0,-1.5008,0,2
6981.T,coarse,full,22,0.18181818181818182,0.375,0.33288924416022747,-0.5462545454545453,0,2
6988.T,coarse,full,21,0.14285714285714285,0.2647058823529412,0.24966693312017055,-0.6436571428571428,0,2
7003.T,coarse,full,8,0.5,2.0,1.4980015987210233,0.2492000000000001,0,2
7011.T,coarse,full,18,0.05555555555555555,0.10714285714285714,0.08811774110123666,-0.8619111111111111,0,2
7012.T,coarse,full,12,0.4166666666666667,1.5,1.0700011419435882,0.04086666666666683,1,2
7013.T,coarse,full,25,0.2,0.39473684210526316,0.37450039968025584,-0.5007999999999999,0,2
7167.T,coarse,full,4,0.0,0.0,0.0,-1.0008,0,2
7182.T,coarse,full,10,0.6,3.0,1.498400852878465,0.2992,1,2
7186.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
7201.T,coarse,full,7,0.7142857142857143,7.5,3.745003996802559,0.7849142857142859,1,2
7202.T,coarse,full,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
7203.T,coarse,full,14,0.5,1.2,1.1982414068745006,0.09920000000000007,2,2
7211.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
7259.T,coarse,full,3,0.3333333333333333,1.5,0.7490007993605117,-0.16746666666666665,0,2
7261.T,coarse,full,6,0.8333333333333334,5.0,4.9946695095948845,0.9992000000000001,0,2
7267.T,coarse,full,19,0.5263157894736842,1.25,1.1099265576877517,0.07814736842105263,1,2
7269.T,coarse,full,10,0.7,1.75,1.7483673197387708,0.4491999999999998,1,2
7270.T,coarse,full,6,0.6666666666666666,2.0,1.997867803837953,0.4992,0,2
7272.T,coarse,full,8,0.5,1.5999999999999999,1.1982414068745006,0.09920000000000007,1,2
7453.T,coarse,full,28,0.14285714285714285,0.2608695652173913,0.24966693312017055,-0.6436571428571428,0,2
7532.T,coarse,full,6,0.8333333333333334,6.0,5.991207034372504,0.8325333333333335,1,2
7711.T,coarse,full,8,0.75,3.0,2.99680170575693,0.7492000000000001,0,2
7730.T,coarse,full,2,0.5,999.0,1.4980015987210233,0.2492000000000001,0,2
7733.T,coarse,full,5,0.6,999.0,1.7973621103117507,0.31920000000000004,0,2
7735.T,coarse,full,7,0.42857142857142855,1.125,1.1235011990407675,0.07062857142857148,0,2
7741.T,coarse,full,18,0.6666666666666666,9.0,1.4986005597760896,0.33253333333333335,1,2
7751.T,coarse,full,21,0.09523809523809523,0.17647058823529413,0.15768437881273928,-0.7627047619047619,0,2
7832.T,coarse,full,11,0.8181818181818182,5.3999999999999995,2.6971211515393856,0.6173818181818185,1,2
7936.T,coarse,full,19,0.05263157894736842,0.09375,0.08322231104005685,-0.869221052631579,0,2
7974.T,coarse,full,24,0.041666666666666664,0.06,0.05209745247280437,-0.9091333333333332,0,2
8001.T,coarse,full,9,0.6666666666666666,2.0,1.997867803837953,0.4992,1,2
8002.T,coarse,full,12,0.8333333333333334,3.75,3.746501399440225,0.9158666666666668,1,2
8015.T,coarse,full,14,0.07142857142857142,0.16666666666666666,0.11523089220930949,-0.8222285714285713,0,2
8031.T,coarse,full,9,0.7777777777777778,2.1,2.0977608956417435,0.48808888888888896,1,2
8035.T,coarse,full,20,0.15,0.28125,0.26435322330371,-0.6257999999999999,0,2
8053.T,coarse,full,13,0.46153846153846156,2.25,1.2840013703323059,0.15304615384615394,0,2
8058.T,coarse,full,5,0.6,1.5,1.498400852878465,0.2992,0,2
8105.T,coarse,full,7,0.0,0.0,0.0,-1.0008,0,2
8113.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
8136.T,coarse,full,18,0.5,1.6875,1.4980015987210233,0.2492000000000001,1,2
8233.T,coarse,full,5,0.8,999.0,4.7929656274980035,0.7592000000000001,1,2
8267.T,coarse,full,25,0.28,0.5,0.38847429519071314,-0.6607999999999999,1,2
8306.T,coarse,full,21,0.23809523809523808,0.35714285714285715,0.3121668443496802,-0.7865142857142857,0,2
8308.T,coarse,full,13,0.6153846153846154,2.1333333333333333,1.2784648187633265,0.16073846153846172,1,2
8309.T,coarse,full,7,0.42857142857142855,1.5,1.1235011990407675,0.07062857142857148,0,2
8316.T,coarse,full,22,0.22727272727272727,0.46875,0.44058870550618334,-0.43261818181818174,0,2
8331.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
8411.T,coarse,full,28,0.14285714285714285,0.15789473684210525,0.12488337998134079,-1.5008,0,2
8473.T,coarse,full,20,0.1,0.13333333333333333,0.11099265576877519,-1.2007999999999999,0,2
8591.T,coarse,full,12,0.5,2.25,1.4980015987210233,0.2492000000000001,1,2
8601.T,coarse,full,9,0.5555555555555556,3.75,1.8725019984012796,0.3880888888888891,1,2
8604.T,coarse,full,23,0.2608695652173913,0.375,0.35256490655963885,-0.7181913043478259,0,2
8630.T,coarse,full,16,0.625,2.5,1.6648898365316278,0.3742000000000001,1,2
8697.T,coarse,full,5,0.6,3.0,1.498400852878465,0.2992,0,2
8725.T,coarse,full,8,0.625,1.875,1.248833799813408,0.1867000000000001,0,2
8729.T,coarse,full,7,0.7142857142857143,3.0,2.9956035171862516,0.5706285714285715,0,2
8750.T,coarse,full,15,0.4666666666666667,1.75,1.3107513988808956,0.16586666666666683,2,2
8766.T,coarse,full,17,0.6470588235294118,1.65,1.3737171797947492,0.26390588235294143,1,2
8795.T,coarse,full,5,0.0,0.0,0.0,-1.5008,0,2
8801.T,coarse,full,7,0.7142857142857143,999.0,1.9976012793176976,0.4277714285714287,1,2
8802.T,coarse,full,7,0.5714285714285714,3.0,1.9973354649613644,0.4277714285714286,1,2
8830.T,coarse,full,7,0.8571428571428571,999.0,3.596161535385845,0.7420571428571427,1,2
9020.T,coarse,full,3,0.0,0.0,0.0,-1.0008,0,2
9021.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
9022.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
9023.T,coarse,full,6,0.6666666666666666,1.5999999999999999,1.5980810234541576,0.2991999999999999,0,2
9024.T,coarse,full,3,0.6666666666666666,999.0,1.4986005597760896,0.33253333333333335,0,2
9101.T,coarse,full,23,0.08695652173913043,0.1,0.09513656208752158,-1.2399304347826088,0,2
9104.T,coarse,full,34,0.29411764705882354,0.375,0.31220844995335206,-0.9713882352941173,0,2
9107.T,coarse,full,16,0.4375,1.5,1.165112354560796,0.09295000000000009,0,2
9201.T,coarse,full,5,0.8,999.0,3.9957356076759076,0.8992000000000002,1,2
9202.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
9227.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
9240.T,coarse,full,2,0.5,999.0,1.4980015987210233,0.2492000000000001,0,2
9432.T,coarse,full,20,0.15,0.32142857142857145,0.26435322330371,-0.6257999999999999,0,2
9433.T,coarse,full,23,0.21739130434782608,0.35714285714285715,0.277481639421938,-0.8486260869565216,0,2
9434.T,coarse,full,8,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
9501.T,coarse,full,20,0.15,0.28125,0.26435322330371,-0.6257999999999999,0,2
9503.T,coarse,full,9,0.6666666666666666,1.2,1.1987205117952817,0.13253333333333328,1,2
9504.T,coarse,full,0,0.0,0.0,0.0,0.0,0,2
9509.T,coarse,full,16,0.0,0.0,0.0,-1.0008,0,2
9602.T,coarse,full,6,0.0,0.0,0.0,-1.0008,0,2
9697.T,coarse,full,12,0.16666666666666666,0.42857142857142855,0.29960031974420465,-0.5841333333333333,0,2
9843.T,coarse,full,14,0.7142857142857143,2.0,1.4984006397441028,0.2849142857142859,2,2
9861.T,coarse,full,3,0.0,0.0,0.0,-1.0008,0,2
9983.T,coarse,full,17,0.47058823529411764,1.5,1.3315569766409094,0.17567058823529413,2,2
9984.T,coarse,full,25,0.16,0.3333333333333333,0.2853336378516235,-0.6007999999999998,0,2
