code,ATR_n_BACK,TPk_BACK,SLk_BACK,J_th_BACK,dJ_th_BACK,vEMA_th_BACK,winrate_BACK,pf_BACK,trades_BACK,PF_eff_BACK,winrate_FWD,pf_FWD,trades_FWD,ATR_n_FWD,TPk_FWD,SLk_FWD,J_th_FWD,dJ_th_FWD,vEMA_th_FWD,PF_eff_FWD
3661.T,1,1.2,1.5,0.8,0.02,0.02,0.24242424242424243,0.256,66,0.25569296375266526,0.26666666666666666,0.3,45,1,1.2,1.5,0.8,0.02,0.02,0.29056018608257417
381A.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,1,0.0,0.0,0.0,1,1,0.8,1.5,0.6,0.02,0.02,0.0
3895.T,5,1.2,2.0,1.0,0.02,0.02,0.6,0.8999999999999999,5,0.8990403838464615,0.375,0.44999999999999996,8,5,1.2,2.0,1.0,0.02,0.02,0.35961615353858456
3902.T,2,1.2,1.5,0.8,0.05,0.02,0.3269230769230769,0.38857142857142857,52,0.3881053914102955,0.2698412698412698,0.32380952380952377,63,2,1.2,1.5,0.8,0.05,0.02,0.29529758042087695
3905.T,5,1.2,2.0,0.8,0.02,0.02,0.2524271844660194,0.20259740259740258,103,0.20238138510829434,0.3695652173913043,0.36428571428571427,46,5,1.2,2.0,0.8,0.02,0.02,0.35134911552620335
3926.T,1,1.2,1.5,0.6,0.02,0.02,0.16666666666666666,0.19999999999999998,6,0.1598081023454158,0.0,0.0,2,1,1.2,1.5,0.6,0.02,0.02,0.0
3933.T,5,1.2,1.5,0.6,0.02,0.05,0.5,1.0,10,0.799040511727079,1.0,999.0,1,5,1.2,1.5,0.6,0.02,0.05,
3991.T,5,1.2,1.5,0.6,0.05,0.02,0.23809523809523808,0.26666666666666666,42,0.24970015991471214,0.3333333333333333,0.45714285714285713,12,5,1.2,1.5,0.6,0.05,0.02,0.3995202558635394
3996.T,1,1.2,1.5,0.6,0.02,0.02,0.3076923076923077,0.39999999999999997,13,0.35512911632314625,0.14285714285714285,0.19999999999999998,7,1,1.2,1.5,0.6,0.02,0.02,0.13317341862117982
4017.T,1,1.2,1.5,0.8,0.05,0.05,0.3333333333333333,0.39999999999999997,3,0.3995202558635394,0.0,0.0,0,1,1.2,1.5,0.8,0.05,0.05,0.0
4057.T,5,1.2,1.5,0.6,0.02,0.02,0.3,0.3692307692307692,40,0.34244593359731956,0.4,0.5333333333333333,5,5,1.2,1.5,0.6,0.02,0.02,0.5326936744847194
4172.T,3,0.8,2.0,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,0,3,0.8,2.0,0.6,0.02,0.02,0.0
4175.T,2,1.2,1.5,0.8,0.02,0.05,0.16666666666666666,0.19999999999999998,12,0.1598081023454158,0.5,0.7999999999999999,2,2,1.2,1.5,0.8,0.02,0.05,0.799040511727079
4176.T,1,1.2,2.0,1.0,0.05,0.02,0.4166666666666667,0.42857142857142855,24,0.4281144684983151,0.3,0.2571428571428571,20,1,1.2,2.0,1.0,0.05,0.02,0.256868681098989
4241.T,5,1.2,1.5,1.0,0.02,0.02,0.5,0.7999999999999999,2,0.799040511727079,0.0,0.0,1,5,1.2,1.5,1.0,0.02,0.02,0.0
4343.T,1,1.0,2.0,1.0,0.02,0.02,0.625,0.8333333333333334,8,0.8323337331733973,0.375,0.5,16,1,1.0,2.0,1.0,0.02,0.02,0.299640143942423
4378.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,1,0.0,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
4384.T,1,1.2,1.5,0.8,0.05,0.02,0.35135135135135137,0.45217391304347826,37,0.43281361051883444,0.14285714285714285,0.13333333333333333,21,1,1.2,1.5,0.8,0.05,0.02,0.13317341862117982
4413.T,2,1.2,2.0,1.0,0.05,0.02,0.36231884057971014,0.3409090909090909,69,0.34054559994184147,0.35555555555555557,0.3310344827586207,45,2,1.2,2.0,1.0,0.05,0.02,0.33068152049525024
4415.T,2,1.0,1.5,0.8,0.02,0.05,0.2,0.16666666666666666,40,0.1664445628997868,0.46875,0.625,32,2,1.0,1.5,0.8,0.02,0.05,0.5874513984698357
4438.T,2,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,1,2,0.8,1.5,0.6,0.02,0.02,0.0
4440.T,5,1.2,1.5,0.8,0.05,0.02,0.17777777777777778,0.17297297297297295,45,0.17276551604909818,0.15789473684210525,0.1714285714285714,19,5,1.2,1.5,0.8,0.05,0.02,0.1498200959488273
4446.T,2,1.2,2.0,0.8,0.05,0.05,0.24390243902439024,0.1956521739130435,123,0.1933420180314971,0.40816326530612246,0.41379310344827586,49,2,1.2,2.0,0.8,0.05,0.05,0.41335190061906274
4760.T,3,1.2,2.0,1.0,0.05,0.02,0.6666666666666666,1.2,9,1.1987205117952817,0.0,0.0,3,3,1.2,2.0,1.0,0.05,0.02,0.0
4888.T,2,1.2,1.5,0.6,0.02,0.02,0.10606060606060606,0.09655172413793103,66,0.09480141664558564,0.26666666666666666,0.3,45,2,1.2,1.5,0.6,0.02,0.02,0.29056018608257417
5246.T,1,1.2,1.5,1.0,0.05,0.02,0.17543859649122806,0.1702127659574468,57,0.17000861951639978,0.05454545454545454,0.04705882352941176,55,1,1.2,1.5,1.0,0.05,0.02,0.04609849106117763
5250.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
5578.T,1,1.2,1.5,0.6,0.02,0.05,0.4,0.5333333333333333,10,0.5326936744847194,0.045454545454545456,0.03809523809523809,22,1,1.2,1.5,0.6,0.02,0.05,0.03804954817747995
5721.T,1,1.0,1.5,0.6,0.02,0.05,0.4838709677419355,0.625,31,0.6241671108742004,0.375,0.4,8,1,1.0,1.5,0.6,0.02,0.05,0.39946695095948825
5858.T,1,1.2,1.5,0.6,0.02,0.02,0.46153846153846156,0.6857142857142856,13,0.6848918671946391,0.42857142857142855,0.7999999999999999,7,1,1.2,1.5,0.6,0.02,0.02,0.5992803837953092
5870.T,5,1.2,1.5,1.0,0.05,0.05,0.3,0.39999999999999997,10,0.34244593359731956,0.6,1.2,5,5,1.2,1.5,1.0,0.05,0.05,1.1985607675906185
5950.T,2,1.2,1.5,1.0,0.02,0.05,0.5405405405405406,1.0,37,0.9400476608553872,0.041666666666666664,0.03636363636363636,24,2,1.2,1.5,1.0,0.02,0.05,0.034740891814220826
5952.T,2,1.2,1.5,1.0,0.05,0.05,0.4857142857142857,0.7999999999999999,35,0.7546493721866858,0.1111111111111111,0.10434782608695652,54,2,1.2,1.5,1.0,0.05,0.05,0.09988006396588486
5987.T,5,0.8,1.5,0.6,0.02,0.02,0.5714285714285714,1.0666666666666667,7,0.7100213219616204,0.0,0.0,0,5,0.8,1.5,0.6,0.02,0.02,0.0
6098.T,5,1.2,2.0,1.0,0.05,0.05,0.4567901234567901,0.5045454545454545,81,0.5040074879139254,0.06349206349206349,0.042105263157894736,63,5,1.2,2.0,1.0,0.05,0.05,0.040634593620179044
6166.T,1,1.0,1.5,1.0,0.05,0.02,0.5,0.6666666666666666,4,0.6657782515991472,1.0,999.0,1,1,1.0,1.5,1.0,0.05,0.02,
6173.T,3,0.8,1.5,0.6,0.02,0.05,1.0,999.0,1,,0.5,0.5333333333333333,2,3,0.8,1.5,0.6,0.02,0.05,0.5325159914712154
6265.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,1,0.0,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
6323.T,2,1.2,2.0,1.0,0.02,0.02,0.3220338983050847,0.304,118,0.28469612155137947,0.5094339622641509,0.6230769230769231,53,2,1.2,2.0,1.0,0.02,0.02,0.6224125734321656
6433.T,5,1.2,1.5,0.6,0.05,0.05,0.3595505617977528,0.44912280701754387,89,0.4485841469345005,0.14814814814814814,0.1391304347826087,27,5,1.2,1.5,0.6,0.05,0.05,0.1389635672568833
6518.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
6558.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
6775.T,1,1.2,1.5,0.6,0.02,0.05,0.5555555555555556,1.0,9,0.9988006396588488,0.0,0.0,0,1,1.2,1.5,0.6,0.02,0.05,0.0
6803.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,2,,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
6867.T,1,1.0,1.5,1.0,0.02,0.02,0.6666666666666666,1.3333333333333333,3,1.3315565031982939,0.0,0.0,2,1,1.0,1.5,1.0,0.02,0.02,0.0
7031.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
7036.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,4,0.0,0.13043478260869565,0.0888888888888889,23,1,0.8,1.5,0.6,0.02,0.02,0.07987739872068231
7064.T,2,0.8,1.5,0.6,0.02,0.05,1.0,999.0,1,,0.0,0.0,0,2,0.8,1.5,0.6,0.02,0.05,0.0
7085.T,5,1.2,2.0,0.8,0.02,0.05,0.40540540540540543,0.4090909090909091,74,0.4086547199302098,0.41304347826086957,0.4222222222222222,46,5,1.2,2.0,0.8,0.02,0.05,0.4217720319279697
7250.T,5,1.2,1.5,0.8,0.02,0.02,0.64,1.4222222222222223,25,1.4205164652925848,0.17647058823529413,0.1846153846153846,34,5,1.2,1.5,0.8,0.02,0.02,0.1712229667986598
7261.T,3,1.2,2.0,1.0,0.02,0.02,0.25,0.20727272727272728,152,0.19978675196588033,0.39655172413793105,0.4058823529411764,58,3,1.2,2.0,1.0,0.02,0.02,0.3938653110184498
75505.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
7599.T,5,1.2,2.0,0.8,0.02,0.05,0.5882352941176471,0.8780487804878049,102,0.8562289369966302,0.36,0.33749999999999997,50,5,1.2,2.0,0.8,0.02,0.05,0.33714014394242303
7640.T,1,1.2,1.5,0.6,0.02,0.02,0.8181818181818182,3.5999999999999996,11,3.595682302771857,0.0,0.0,2,1,1.2,1.5,0.6,0.02,0.02,0.0
7719.T,1,1.2,1.5,1.0,0.05,0.05,0.7333333333333333,2.1999999999999997,15,2.1973614072494665,0.6666666666666666,1.5999999999999999,3,1,1.2,1.5,1.0,0.05,0.05,1.5980810234541576
7923.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,2,1,0.8,1.5,0.6,0.02,0.02,0.0
8105.T,5,1.2,1.5,0.6,0.05,0.02,0.18840579710144928,0.1873873873873874,138,0.18549154736521473,0.17142857142857143,0.16842105263157894,70,5,1.2,1.5,0.6,0.05,0.02,0.16531872656422328
8233.T,5,1.2,1.5,1.0,0.02,0.02,0.24369747899159663,0.2606741573033708,119,0.257468609334281,0.125,0.11428571428571428,64,5,1.2,1.5,1.0,0.02,0.02,0.11414864453243985
8244.T,1,1.2,1.5,0.6,0.05,0.05,0.2972972972972973,0.3384615384615384,37,0.3380556011153027,0.0,0.0,15,1,1.2,1.5,0.6,0.05,0.05,0.0
8273.T,3,1.2,2.0,0.6,0.02,0.05,0.41509433962264153,0.4258064516129032,106,0.42535243966929365,0.2222222222222222,0.1714285714285714,54,3,1.2,2.0,0.6,0.02,0.05,0.171245787399326
9240.T,2,1.2,1.5,0.8,0.05,0.02,0.37383177570093457,0.49230769230769234,107,0.47703911147885314,0.21666666666666667,0.22608695652173913,60,2,1.2,1.5,0.8,0.05,0.02,0.22101120537131974
9254.T,2,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,0,2,0.8,1.5,0.6,0.02,0.02,0.0
9270.T,5,1.2,2.0,0.8,0.02,0.02,0.3333333333333333,0.3272727272727272,54,0.29968012794882043,0.045454545454545456,0.02857142857142857,22,5,1.2,2.0,0.8,0.02,0.02,0.02854096456655433
9345.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,2,,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
9399.T,3,1.2,1.5,1.0,0.02,0.05,0.27419354838709675,0.3090909090909091,62,0.3018597488746742,0.4,0.5333333333333333,25,3,1.2,1.5,1.0,0.02,0.05,0.5326936744847194
9679.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
9946.T,5,1.2,2.0,0.8,0.02,0.05,0.41333333333333333,0.4428571428571428,75,0.42227654392788344,0.2857142857142857,0.26666666666666666,28,5,1.2,2.0,0.8,0.02,0.05,0.2397441023590564
